Customer_ID,Company_Name,Industry,State,Employee_Count,Acquisition_Channel,Subscription_Plan,Start_Date,Last_Renewal_Date,Subscription_Valid_Until,Monthly_Recurring_Fee,Discount_Percent,Total_Renewals,Support_Tickets,Product_Usage_Score,Customer_Satisfaction,Churn_Reason,Last_Login_Date
CUST02885,Crescent Consulting Pvt Ltd,Manufacturing,Gujarat,9,Social Media,Basic,9/11/2024,9/11/2025,9/11/2026,1999,5,1,1,52,3,Not Applicable,10/11/2025
CUST02886,Terra Growth Solutions Private Limited,Information Technology,Uttar Pradesh,9279,Paid Ads,Professional,3/14/2025,12/14/2025,1/14/2026,4999,5,9,21,68,3,Not Applicable,11/15/2025
CUST02887,Veda Consulting Private Limited,Information Technology,Maharashtra,2,Organic Search,Basic,12/8/2024,10/8/2025,11/8/2025,1999,5,10,8,66,4,Poor Support,6/1/2025
CUST02888,Lotus Digital Solutions India Pvt Ltd,Media & Marketing,Kerala,897,Paid Ads,Basic,8/5/2023,1/5/2024,2/5/2024,1999,0,5,9,62,2,Low Product Usage,1/27/2024
CUST02889,FutureGrid Business Solutions Private Limited,E-commerce & Retail,Telangana,25,Paid Ads,Basic,3/14/2023,12/14/2025,1/14/2026,1999,5,33,3,58,3,Not Applicable,12/2/2025
CUST02890,Orion CloudWorks Pvt Ltd,Education,Kerala,201,Paid Ads,Professional,7/24/2024,12/24/2024,1/24/2025,4999,0,5,5,50,3,Budget Reduction,10/31/2024
CUST02891,Xcel Cloud Services India Pvt Ltd,Financial Services,Tamil Nadu,87,Partner,Basic,11/27/2023,11/27/2024,11/27/2025,1999,5,1,1,65,3,Budget Reduction,7/5/2025
CUST02892,Hexa Cloud Services Pvt Ltd,Manufacturing,Telangana,24,Paid Ads,Business,1/30/2023,12/30/2025,1/30/2026,9999,10,35,1,81,4,Not Applicable,12/30/2025
CUST02893,Uday Technology Services Pvt Ltd,Logistics & Transportation,Delhi,104,Organic Search,Basic,2/2/2025,12/2/2025,1/2/2026,1999,0,10,0,52,3,Not Applicable,12/9/2025
CUST02894,Fusion IT Services Private Limited,Education,Gujarat,34,Social Media,Basic,3/21/2023,12/21/2025,1/21/2026,1999,0,33,0,64,3,Not Applicable,12/21/2025
CUST02895,Emerald Software India Pvt Ltd,Logistics & Transportation,Tamil Nadu,102,Social Media,Basic,4/5/2024,12/5/2025,1/5/2026,1999,0,20,48,57,2,Not Applicable,12/29/2025
CUST02896,YellowStone Technology Partners Pvt Ltd,Information Technology,Maharashtra,502,Paid Ads,Business,3/22/2023,9/22/2025,10/22/2025,9999,5,30,24,65,3,Price Too High,2/27/2025
CUST02897,Indigo Cloud Services Pvt Ltd,Real Estate,Tamil Nadu,56,Referral,Business,1/29/2023,1/29/2024,1/29/2025,9999,5,1,3,90,4,Switched to Competitor,12/8/2024
CUST02898,Omni Digital Pvt Ltd,E-commerce & Retail,Karnataka,7897,Partner,Business,9/18/2024,9/18/2025,9/18/2026,9999,0,1,10,86,3,Not Applicable,12/31/2025
CUST02899,Astra Information Systems India Pvt Ltd,Information Technology,Maharashtra,38,Paid Ads,Basic,5/8/2024,11/8/2025,12/8/2025,1999,0,18,1,72,3,Price Too High,11/5/2025
CUST02900,Saffron Cloud Services Private Limited,Healthcare,Telangana,68,Partner,Basic,9/3/2024,12/3/2025,1/3/2026,1999,0,15,1,58,3,Not Applicable,10/17/2025
CUST02901,TechVista Enterprise Solutions India Pvt Ltd,Healthcare,Delhi,2722,Sales Team,Business,3/5/2023,3/5/2025,3/5/2026,9999,15,2,14,51,2,Not Applicable,12/14/2025
CUST02902,Pearl Ventures India Pvt Ltd,Information Technology,Gujarat,34,Organic Search,Basic,3/5/2025,12/5/2025,1/5/2026,1999,0,9,2,38,3,Not Applicable,12/9/2025
CUST02903,Unify Services India Pvt Ltd,Information Technology,Karnataka,40,Partner,Business,6/2/2025,12/2/2025,1/2/2026,9999,15,6,1,77,4,Not Applicable,12/1/2025
CUST02904,Apex Innovations Private Limited,Financial Services,West Bengal,104,Paid Ads,Business,4/23/2024,4/23/2025,4/23/2026,9999,15,1,18,67,3,Not Applicable,12/7/2025
CUST02905,Cobalt Digital India Pvt Ltd,Financial Services,Gujarat,13,Partner,Professional,6/3/2023,12/3/2025,1/3/2026,4999,5,30,3,67,3,Not Applicable,12/21/2025
CUST02906,Gateway Innovations Private Limited,Logistics & Transportation,Maharashtra,360,Referral,Enterprise,12/30/2024,12/30/2025,1/30/2026,24999,15,12,2,90,4,Not Applicable,11/7/2025
CUST02907,Zenith Information Systems Pvt Ltd,Media & Marketing,Telangana,722,Partner,Basic,1/10/2023,1/10/2025,1/10/2026,1999,5,2,16,66,2,Not Applicable,11/30/2025
CUST02908,Oceanic Cloud Services India Pvt Ltd,Information Technology,Karnataka,42,Organic Search,Basic,1/28/2024,12/28/2025,1/28/2026,1999,0,23,2,69,3,Not Applicable,12/14/2025
CUST02909,Trident Growth Solutions Pvt Ltd,Education,Tamil Nadu,130,Referral,Business,12/21/2023,12/21/2025,12/21/2026,9999,0,2,1,84,4,Not Applicable,11/16/2025
CUST02910,DigiCore Infotech Private Limited,Logistics & Transportation,Gujarat,160,Referral,Professional,1/5/2023,2/5/2023,3/5/2023,4999,0,1,6,50,2,Poor Support,1/12/2023
CUST02911,Terra Innovation Labs India Pvt Ltd,Information Technology,Maharashtra,83,Paid Ads,Enterprise,5/24/2023,12/24/2025,1/24/2026,24999,10,31,9,80,4,Not Applicable,11/3/2025
CUST02912,TrueNorth Cloud Labs India Pvt Ltd,Real Estate,Maharashtra,14,Organic Search,Basic,4/26/2025,12/26/2025,1/26/2026,1999,5,8,2,61,3,Not Applicable,12/19/2025
CUST02913,DigiCore Ventures Pvt Ltd,Media & Marketing,Tamil Nadu,3712,Organic Search,Business,7/12/2023,7/12/2025,7/12/2026,9999,5,2,1,90,4,Not Applicable,12/18/2025
CUST02914,Quest Enterprise Technologies India Pvt Ltd,Manufacturing,Karnataka,9541,Organic Search,Business,1/14/2025,12/14/2025,1/14/2026,9999,10,11,9,99,4,Not Applicable,12/23/2025
CUST02915,Shakti Cloud Services Private Limited,Healthcare,Maharashtra,228,Sales Team,Basic,8/17/2023,8/17/2025,8/17/2026,1999,0,2,7,48,2,Not Applicable,11/30/2025
CUST02916,Cobalt Analytics Private Limited,Information Technology,Haryana,42,Paid Ads,Basic,5/3/2025,9/3/2025,10/3/2025,1999,0,4,0,51,3,Missing Features,9/6/2025
CUST02917,Meridian Enterprise Solutions Private Limited,E-commerce & Retail,Delhi,31,Social Media,Basic,3/30/2023,12/30/2025,1/30/2026,1999,0,33,13,74,3,Not Applicable,12/15/2025
CUST02918,Oceanic IT Services Private Limited,Manufacturing,Uttar Pradesh,736,Social Media,Enterprise,10/16/2025,12/16/2025,1/16/2026,24999,10,2,1,85,4,Not Applicable,12/23/2025
CUST02919,Aarav Logic Systems Pvt Ltd,Media & Marketing,Maharashtra,7900,Sales Team,Enterprise,5/3/2024,12/3/2025,1/3/2026,24999,10,19,3,71,4,Not Applicable,11/19/2025
CUST02920,UrbanGrid Solutions Private Limited,Professional Services,Karnataka,30,Referral,Business,3/2/2023,3/2/2025,3/2/2026,9999,5,2,2,83,4,Not Applicable,12/28/2025
CUST02921,Samarth Smart Solutions Pvt Ltd,Information Technology,Maharashtra,881,Social Media,Enterprise,10/9/2023,12/9/2025,1/9/2026,24999,15,26,13,60,2,Not Applicable,11/28/2025
CUST02922,Bharat Services Pvt Ltd,Information Technology,Karnataka,26,Paid Ads,Professional,6/6/2024,12/6/2025,1/6/2026,4999,0,18,1,54,3,Not Applicable,12/26/2025
CUST02923,Aditya Networks Private Limited,Logistics & Transportation,West Bengal,40,Sales Team,Basic,1/30/2023,1/30/2025,1/30/2026,1999,5,2,2,90,4,Not Applicable,12/7/2025
CUST02924,Indigo Growth Solutions Private Limited,Information Technology,Tamil Nadu,901,Sales Team,Basic,7/5/2024,12/5/2025,1/5/2026,1999,0,17,40,62,2,Not Applicable,11/26/2025
CUST02925,Yash Digital India Pvt Ltd,Manufacturing,Haryana,56,Sales Team,Basic,3/20/2023,3/20/2025,3/20/2026,1999,0,2,28,82,2,Not Applicable,12/5/2025
CUST02926,Delta Consulting India Pvt Ltd,E-commerce & Retail,Delhi,46,Referral,Professional,10/2/2024,12/2/2025,1/2/2026,4999,0,14,4,46,2,Not Applicable,9/29/2025
CUST02927,Bharat IT Services India Pvt Ltd,Manufacturing,Delhi,7,Referral,Basic,9/20/2024,9/20/2025,9/20/2026,1999,5,1,4,57,3,Not Applicable,12/13/2025
CUST02928,Zentech DataWorks Private Limited,Education,Maharashtra,3878,Referral,Enterprise,8/4/2023,8/4/2025,8/4/2026,24999,10,2,10,100,5,Not Applicable,12/7/2025
CUST02929,Quest Innovations India Pvt Ltd,Logistics & Transportation,Maharashtra,22,Paid Ads,Basic,7/18/2023,12/18/2025,1/18/2026,1999,5,29,12,67,3,Not Applicable,12/3/2025
CUST02930,Mahira Labs India Pvt Ltd,Financial Services,Delhi,22,Referral,Business,5/30/2025,12/30/2025,1/30/2026,9999,10,7,1,86,5,Not Applicable,12/13/2025
CUST02931,Veda Information Systems India Pvt Ltd,Information Technology,Maharashtra,6,Sales Team,Basic,9/22/2023,9/22/2024,9/22/2025,1999,5,1,7,55,3,Missing Features,7/23/2025
CUST02932,Yash Platforms Private Limited,Education,Maharashtra,113,Partner,Enterprise,7/30/2024,7/30/2025,7/30/2026,24999,20,1,10,86,3,Not Applicable,12/14/2025
CUST02933,Insight Data Systems India Pvt Ltd,Manufacturing,Karnataka,18,Organic Search,Professional,9/7/2023,8/7/2025,9/7/2025,4999,5,23,1,74,4,Low Product Usage,2/23/2025
CUST02934,Rapid Technology Partners Pvt Ltd,Healthcare,Delhi,19,Organic Search,Professional,11/12/2024,11/12/2025,11/12/2026,4999,5,1,16,79,3,Not Applicable,12/19/2025
CUST02935,Zephyr Digital Solutions India Pvt Ltd,Real Estate,Tamil Nadu,2367,Referral,Business,11/9/2024,11/9/2025,11/9/2026,9999,10,1,16,67,3,Not Applicable,11/30/2025
CUST02936,NextWave Digital Works Private Limited,Education,Andhra Pradesh,127,Organic Search,Enterprise,1/4/2024,1/4/2025,1/4/2026,24999,10,1,4,85,3,Not Applicable,10/18/2025
CUST02937,Crescent Business Technologies Pvt Ltd,Professional Services,Karnataka,469,Referral,Professional,1/10/2023,12/10/2025,1/10/2026,4999,0,35,0,77,4,Not Applicable,12/17/2025
CUST02938,Willow Data Systems Pvt Ltd,Healthcare,Telangana,198,Paid Ads,Professional,4/30/2024,4/30/2025,4/30/2026,4999,5,1,2,74,3,Not Applicable,12/17/2025
CUST02939,Kaveri Advisory Pvt Ltd,Information Technology,Maharashtra,54,Social Media,Professional,8/12/2025,12/12/2025,1/12/2026,4999,0,4,8,68,3,Not Applicable,12/18/2025
CUST02940,FinEdge Digital Works Pvt Ltd,Healthcare,Karnataka,144,Paid Ads,Professional,5/29/2024,12/29/2025,1/29/2026,4999,5,19,11,39,3,Not Applicable,12/23/2025
CUST02941,Solara Logic Systems Pvt Ltd,Information Technology,Karnataka,139,Paid Ads,Enterprise,1/24/2023,12/24/2025,1/24/2026,24999,10,35,1,85,4,Not Applicable,12/26/2025
CUST02942,UrbanGrid Innovations Pvt Ltd,Healthcare,Maharashtra,944,Referral,Business,9/5/2024,12/5/2025,1/5/2026,9999,5,15,30,88,4,Not Applicable,12/11/2025
CUST02943,Zephyr Networks India Pvt Ltd,Healthcare,Tamil Nadu,312,Referral,Professional,3/14/2023,3/14/2025,3/14/2026,4999,10,2,13,63,3,Not Applicable,8/21/2025
CUST02944,Foresight Advisory Private Limited,Information Technology,Madhya Pradesh,331,Sales Team,Enterprise,6/30/2024,6/30/2025,6/30/2026,24999,5,1,16,65,3,Not Applicable,11/15/2025
CUST02945,DataVista Business Services Pvt Ltd,Financial Services,Tamil Nadu,5,Sales Team,Professional,4/22/2024,12/22/2025,1/22/2026,4999,5,20,12,54,2,Not Applicable,12/30/2025
CUST02946,Trident Technology Services Private Limited,Manufacturing,Delhi,457,Paid Ads,Professional,6/14/2023,6/14/2024,6/14/2025,4999,5,1,2,42,2,Switched to Competitor,2/13/2025
CUST02947,NextWave Business Services India Pvt Ltd,Healthcare,West Bengal,1877,Organic Search,Business,6/11/2023,12/11/2025,1/11/2026,9999,5,30,14,81,3,Not Applicable,11/17/2025
CUST02948,WestBridge Logic Systems India Pvt Ltd,Information Technology,Gujarat,95,Social Media,Basic,1/13/2024,1/13/2025,1/13/2026,1999,5,1,8,55,3,Not Applicable,9/4/2025
CUST02949,Gateway Enterprise Technologies Private Limited,Healthcare,Telangana,162,Sales Team,Professional,8/7/2023,8/7/2024,8/7/2025,4999,0,1,2,58,3,Poor Support,4/21/2025
CUST02950,Yuva Digital Private Limited,Manufacturing,Maharashtra,91,Organic Search,Business,6/10/2023,7/10/2025,8/10/2025,9999,0,25,5,76,4,Low Product Usage,1/24/2025
CUST02951,Pragati Process Solutions India Pvt Ltd,Financial Services,Delhi,2323,Referral,Business,9/5/2025,12/5/2025,1/5/2026,9999,5,3,6,69,4,Not Applicable,12/19/2025
CUST02952,Zylo SoftTech Pvt Ltd,Logistics & Transportation,West Bengal,205,Organic Search,Business,6/10/2025,10/10/2025,11/10/2025,9999,0,4,2,37,2,Poor Support,9/17/2025
CUST02953,Sapphire Analytics India Pvt Ltd,Real Estate,West Bengal,19,Organic Search,Basic,8/5/2023,12/5/2025,1/5/2026,1999,5,28,3,39,2,Not Applicable,12/22/2025
CUST02954,Prime Information Systems Private Limited,Media & Marketing,Karnataka,22,Partner,Basic,3/22/2023,12/22/2025,1/22/2026,1999,0,33,3,63,3,Not Applicable,12/18/2025
CUST02955,Zylo Enterprise Solutions India Pvt Ltd,E-commerce & Retail,Karnataka,367,Organic Search,Professional,8/22/2023,8/22/2025,8/22/2026,4999,10,2,1,52,3,Not Applicable,12/31/2025
CUST02956,Pioneer Technology Services Private Limited,Manufacturing,Delhi,469,Organic Search,Enterprise,12/21/2023,12/21/2025,1/21/2026,24999,5,24,7,66,3,Not Applicable,11/9/2025
CUST02957,Cynosure Enterprise Solutions Pvt Ltd,Information Technology,Gujarat,27,Paid Ads,Professional,7/10/2025,8/10/2025,9/10/2025,4999,5,1,1,48,2,Price Too High,7/18/2025
CUST02958,Zenith Business Solutions Private Limited,Logistics & Transportation,Karnataka,281,Organic Search,Business,2/9/2024,2/9/2025,2/9/2026,9999,10,1,15,73,3,Not Applicable,12/28/2025
CUST02959,Valiant CloudWorks Pvt Ltd,Information Technology,Telangana,46,Sales Team,Basic,12/30/2024,7/30/2025,8/30/2025,1999,5,7,2,43,2,Price Too High,7/9/2025
CUST02960,CleverEdge Innovations Pvt Ltd,Real Estate,Odisha,170,Social Media,Business,7/4/2024,12/4/2025,1/4/2026,9999,0,17,13,57,3,Not Applicable,12/21/2025
CUST02961,TrueNorth IT Services Pvt Ltd,Media & Marketing,Karnataka,21,Paid Ads,Enterprise,4/27/2023,4/27/2025,4/27/2026,24999,10,2,4,69,4,Not Applicable,12/9/2025
CUST02962,Matrix Data Systems Pvt Ltd,Financial Services,Karnataka,4,Organic Search,Basic,12/17/2023,12/17/2025,1/17/2026,1999,0,24,8,35,2,Not Applicable,10/24/2025
CUST02963,Lotus Business Technologies Pvt Ltd,Information Technology,Telangana,859,Social Media,Professional,10/1/2025,12/1/2025,1/1/2026,4999,5,2,9,71,3,Not Applicable,12/17/2025
CUST02964,Lotus Business Solutions Private Limited,Information Technology,Delhi,54,Social Media,Business,9/11/2025,12/11/2025,1/11/2026,9999,0,3,8,44,3,Not Applicable,12/27/2025
CUST02965,Gateway Enterprise Technologies Pvt Ltd,Healthcare,West Bengal,620,Referral,Basic,12/31/2023,12/31/2025,1/31/2026,1999,0,24,3,95,4,Not Applicable,11/17/2025
CUST02966,Everest Business Technologies Pvt Ltd,Real Estate,Kerala,5,Organic Search,Basic,8/19/2025,12/19/2025,1/19/2026,1999,0,4,3,74,3,Not Applicable,12/23/2025
CUST02967,Mahira Enterprise Technologies Private Limited,Manufacturing,Tamil Nadu,23,Partner,Professional,2/27/2025,11/27/2025,12/27/2025,4999,0,9,1,75,3,Poor Support,7/3/2025
CUST02968,Sterling Business Solutions Private Limited,Financial Services,Uttar Pradesh,174,Paid Ads,Professional,10/17/2024,12/17/2025,1/17/2026,4999,0,14,10,55,3,Not Applicable,12/14/2025
CUST02969,Zenith TechWorks Pvt Ltd,Manufacturing,Delhi,120,Paid Ads,Basic,1/4/2023,1/4/2025,1/4/2026,1999,0,2,3,85,4,Not Applicable,12/7/2025
CUST02970,Aditya Advisory Private Limited,Information Technology,Telangana,283,Paid Ads,Business,8/20/2025,11/20/2025,12/20/2025,9999,10,3,1,78,3,Missing Features,10/26/2025
CUST02971,Zephyr Information Systems Private Limited,E-commerce & Retail,Gujarat,1043,Partner,Enterprise,3/27/2024,12/27/2025,1/27/2026,24999,15,21,21,88,4,Not Applicable,12/7/2025
CUST02972,Shree Business Technologies Private Limited,Healthcare,Maharashtra,476,Paid Ads,Professional,1/31/2024,1/31/2025,1/31/2026,4999,5,1,10,49,3,Not Applicable,12/8/2025
CUST02973,Apex Data Systems Pvt Ltd,Manufacturing,West Bengal,6,Social Media,Business,9/21/2023,9/21/2025,9/21/2026,9999,5,2,2,64,3,Not Applicable,12/3/2025
CUST02974,Sterling Labs Private Limited,Education,Delhi,4,Partner,Basic,3/14/2023,6/14/2025,7/14/2025,1999,0,27,5,38,3,Missing Features,6/9/2025
CUST02975,WestBridge Logic Systems Private Limited,E-commerce & Retail,Maharashtra,69,Sales Team,Basic,6/5/2023,6/5/2025,6/5/2026,1999,5,2,6,51,3,Not Applicable,8/13/2025
CUST02976,Omni DataWorks Private Limited,Information Technology,Karnataka,70,Organic Search,Enterprise,9/29/2025,12/29/2025,1/29/2026,24999,15,3,2,86,4,Not Applicable,10/22/2025
CUST02977,Indigo Information Systems Pvt Ltd,Logistics & Transportation,Delhi,126,Referral,Basic,11/26/2023,11/26/2025,11/26/2026,1999,5,2,1,78,4,Not Applicable,12/30/2025
CUST02978,Horizon Innovation Labs Pvt Ltd,Information Technology,Karnataka,6503,Sales Team,Enterprise,10/20/2023,10/20/2025,10/20/2026,24999,10,2,7,89,4,Not Applicable,12/16/2025
CUST02979,Uday Enterprise Technologies Private Limited,E-commerce & Retail,Telangana,185,Sales Team,Basic,2/13/2024,5/13/2024,6/13/2024,1999,0,3,0,54,3,Missing Features,4/2/2024
CUST02980,Triveni Infotech Private Limited,Professional Services,Haryana,573,Social Media,Enterprise,2/16/2023,12/16/2025,1/16/2026,24999,10,34,11,95,3,Not Applicable,12/16/2025
CUST02981,Orbit Cloud Services Pvt Ltd,Information Technology,Haryana,18,Paid Ads,Basic,4/24/2025,8/24/2025,9/24/2025,1999,0,4,1,54,3,Poor Support,8/10/2025
CUST02982,Samarth Digital Private Limited,Manufacturing,Rajasthan,202,Paid Ads,Professional,12/11/2024,9/11/2025,10/11/2025,4999,10,9,4,54,3,Poor Support,6/7/2025
CUST02983,Nova SoftTech Private Limited,Financial Services,Maharashtra,8,Referral,Basic,5/4/2023,12/4/2025,1/4/2026,1999,5,31,3,64,4,Not Applicable,12/23/2025
CUST02984,Summit Software Private Limited,Media & Marketing,Maharashtra,23,Referral,Professional,1/5/2023,12/5/2025,1/5/2026,4999,0,35,3,84,4,Not Applicable,12/7/2025
CUST02985,Fusion Growth Solutions Private Limited,Media & Marketing,Karnataka,31,Referral,Enterprise,10/10/2024,10/10/2025,10/10/2026,24999,15,1,8,71,4,Not Applicable,12/31/2025
CUST02986,TrueNorth Logic Systems Private Limited,Professional Services,Tamil Nadu,122,Paid Ads,Basic,9/11/2025,10/11/2025,11/11/2025,1999,5,1,26,55,2,Missing Features,9/19/2025
CUST02987,Orbit DataWorks India Pvt Ltd,Education,Delhi,47,Paid Ads,Professional,9/16/2023,12/16/2025,1/16/2026,4999,5,27,7,43,3,Not Applicable,11/23/2025
CUST02988,Uday Business Solutions Private Limited,Financial Services,Karnataka,98,Referral,Professional,1/18/2023,1/18/2025,1/18/2026,4999,10,2,2,53,3,Not Applicable,12/14/2025
CUST02989,CleverEdge Business Technologies India Pvt Ltd,Professional Services,Rajasthan,29,Social Media,Professional,12/7/2024,12/7/2025,12/7/2026,4999,0,1,0,43,3,Not Applicable,12/26/2025
CUST02990,Kaveri Infotech India Pvt Ltd,Information Technology,Kerala,6945,Sales Team,Business,7/5/2023,12/5/2025,1/5/2026,9999,0,29,5,91,3,Not Applicable,8/28/2025
CUST02991,BrightPath Information Systems Private Limited,Education,Rajasthan,157,Partner,Basic,3/16/2023,12/16/2025,1/16/2026,1999,0,33,4,62,3,Not Applicable,12/10/2025
CUST02992,Matrix Cloud Labs Pvt Ltd,Media & Marketing,Gujarat,602,Organic Search,Business,6/18/2023,12/18/2025,1/18/2026,9999,10,30,8,60,3,Not Applicable,11/4/2025
CUST02993,Samarth Solutions Pvt Ltd,Financial Services,Haryana,27,Paid Ads,Business,2/26/2024,12/26/2025,1/26/2026,9999,0,22,3,60,3,Not Applicable,8/5/2025
CUST02994,Skyline Smart Solutions Private Limited,Information Technology,Karnataka,92,Sales Team,Professional,1/6/2024,1/6/2025,1/6/2026,4999,0,1,6,68,4,Not Applicable,12/13/2025
CUST02995,Insight Business Systems Private Limited,Financial Services,Kerala,376,Social Media,Business,4/5/2023,4/5/2024,4/5/2025,9999,10,1,42,81,2,Switched to Competitor,3/31/2025
CUST02996,Omni Services Private Limited,Financial Services,Tamil Nadu,622,Social Media,Business,3/14/2024,3/14/2025,3/14/2026,9999,5,1,4,83,4,Not Applicable,12/9/2025
CUST02997,Nova Business Services Pvt Ltd,Logistics & Transportation,Rajasthan,158,Organic Search,Professional,10/11/2024,10/11/2025,10/11/2026,4999,0,1,11,95,4,Not Applicable,12/25/2025
CUST02998,Galaxy Innovations Private Limited,Real Estate,Karnataka,97,Organic Search,Basic,8/16/2025,11/16/2025,12/16/2025,1999,0,3,1,64,3,Switched to Competitor,12/5/2025
CUST02999,Unity DataWorks Private Limited,E-commerce & Retail,Telangana,3065,Referral,Business,6/2/2023,6/2/2025,6/2/2026,9999,0,2,50,100,3,Not Applicable,12/4/2025
CUST03000,Indus Business Systems Private Limited,Media & Marketing,Maharashtra,119,Organic Search,Professional,6/10/2023,6/10/2025,6/10/2026,4999,0,2,3,40,3,Not Applicable,12/12/2025
CUST03001,Zenith Digital Pvt Ltd,Information Technology,Karnataka,902,Sales Team,Business,11/21/2023,11/21/2025,11/21/2026,9999,15,2,34,45,2,Not Applicable,12/25/2025
CUST03002,Lotus Labs Pvt Ltd,Financial Services,Maharashtra,4,Organic Search,Professional,2/5/2024,2/5/2025,2/5/2026,4999,10,1,0,73,4,Not Applicable,12/28/2025
CUST03003,Elara Analytics Pvt Ltd,Education,Delhi,49,Sales Team,Professional,9/22/2024,12/22/2025,1/22/2026,4999,5,15,5,59,3,Not Applicable,11/6/2025
CUST03004,Mitra Smart Solutions Private Limited,Manufacturing,Karnataka,387,Referral,Enterprise,9/7/2024,9/7/2025,9/7/2026,24999,15,1,9,87,4,Not Applicable,12/28/2025
CUST03005,Skyline Technology Services Private Limited,Information Technology,Kerala,138,Referral,Basic,1/28/2024,12/28/2025,1/28/2026,1999,0,23,0,96,5,Not Applicable,12/28/2025
